vendor_id,vendor_name,address,postal_code,city,country,email,bank_country,currency,vat_number,iban,bic,bank_account_number,bank_code,bank_name,company_entity,group,owner,belgian_number,payment_terms,norwegian_bankgiro_number,vendor_name_1
839271405,PLANT2PLAST,Narviga 10,3140,Oslo,Norway,,Norway,NOK,NO682734019,NO9215836074608,DABANO22,62536104827,,Paramount Reserve Bank,NO,Suppliers,,,Within 14 Days,52048376,
517934628,MFO MARKEDSFØRINGSFORENINGEN,Peter Møllers vei 7A,4633,Oslo,Norway,,Norway,NOK,834827159,NO9215836074608,DABANO22,98136722594,,Genesis National Bank,NO,Suppliers,,,Within 30 Days,47190325,
264873510,LILLE PERSILLE AS,Drammensveien 270,585,Oslo,Norway,,Germay,NOK,NO 389728054,NO4928501625374,DNBANOKK,51142783914,,Skyline Trust Bank,NO,Suppliers,,,Within 60 Days,69810534,
693847205,IF SKADEFORSIKRING NORSK AVDELING AV UTENLANDSK FORETAK,Hagegata 3B,283,Oslo,Norway,,Norway,NOK,NO108374919,NO4928501625374,DNBANOKK,50920817586,,Centennial Financial,NO,Suppliers,,,Within 7 Days,20318457,
210495738,SULTEN AS,Danvikgata 42,577,Oslo,Norway,,Norway,NOK,546829302,NO7325894160287,DNBANOKK,50920817586,,Heritage Federal Bank,NO,Suppliers,,,Within 14 Days,71902836,
840163927,DRAMMENSBADET KF,Skippergata 36,3045,Oslo,Norway,,Norway,NOK,689492107,NO7325894160287,SPRONO22,16034487022,,Bayside Credit Union,NO,Suppliers,,,Within 30 Days,43619582,
576193204,RADIO METRO AS,Grubbegata 20,154,Oslo,Norway,,Norway,NOK,731058249,NO8437526904821,SHEDNO22,16034487022,,Sterling Bank Group,NO,Suppliers,,,Within 60 Days,58027391,
419283605,MEDIER OG LEDELSE AS,Furulien 22,179,Oslo,Norway,,Norway,NOK,NO 625 983 745,NO8437526904821,SHEDNO22,92418166092,,People's Savings Bank,NO,Suppliers,,,Within 7 Days,69341025,
287563091,HAVRE GRØNNE VERDIER,Støperiveien 30,5101,Haarby,Norway,,Norway,NOK,874642031,NO9286345216079,SHEDNO22,52203498755,,Sierra Mutual Bank,NO,Suppliers,,,Within 14 Days,21847395,
965041238,MYRDAHL OG SVEEN AS,Hvamsvingen 10,182,Oslo,Norway,,Norway,NOK,762948503,NO9286345216079,SHEDNO22,52203498755,,Tradition National Bank,NO,Suppliers,,,Within 30 Days,54801726,
103794628,ECIT VIKEN AS,Nedre gate 10C,2013,Oslo,Norway,,Norway,NOK,NO837598120,NO5017289456803,SHEDNO22,60481729341,,Freedom Trust Bank,NO,Suppliers,,,Within 60 Days,31028475,
587491206,GABRIELLA MIKIEWICZ,Tordenskiolds gate 5,551,Oslo,Norway,,Norway,NOK,381 628 210,NO5017289456803,SHEDNO22,60481729341,,Pathfinder Financial,NO,Suppliers,,,Within 7 Days,72945103,
329748150,Mesh Community AS,Tjuvholmen allé 3,160,Oslo,Norway,,Norway,NOK,NO291653748,NO3460295183726,SHEDNO22,16033528762,,Vanguard Bank & Trust,NO,Suppliers,,,Within 14 Days,84019265,
764018235,ADVOKATFIRMAET SELMER AS,Nøsterudveien 58,252,Frogner,Norway,,Norway,NOK,NO 573604926,NO3460295183726,DABANO22,16034052761,,Alliance Federal Bank,NO,Suppliers,,,Within 30 Days,27384109,
495370261,MEJC SALES AS,Solheimsgaten 9C,3060,Oslo,Norway,,Norway,NOK,NO 982 721 019,NO5829341076281,DABANO22,97702531584,,Peak Community Bank,NO,Suppliers,,,Within 60 Days,49036128,
840192736,DNB LIVSFORSIKRING AS,"Postboks 5300, Majorstuen",5058,Oslo,Norway,,Norway,NOK,905738149,NO5829341076281,DNBANOKKXXX,46261358899,,Sunset Reserve Bank,NO,Suppliers,,,Within 7 Days,53198247,
251749306,Dr.Dropin BHT AS,Waldemar Thranes gate 102,303,Oslo,Norway,,Norway,NOK,541083627,NO7315928460930,NDEANOKK,81120183721,,Midland Savings Bank,NO,Suppliers,,,Within 14 Days,60741938,
703628491,FOODORA NORWAY AS,Isebakkeveien 80,175,Frogner,Norway,,Norway,NOK,NO721384019,NO7315928460930,NDEANOKK,16047893201,,Crest Financial Group,NO,Suppliers,,,Within 30 Days,21578403,
614038275,JETCARRIER SOLUTIONS AS,Lysaker Torg 36,1788,Oslo,Norway,,Norway,NOK,NO614923580,NO4652783591102,NDEANOKK,46309218865,,Frontier National Bank,NO,Suppliers,,,Within 60 Days,49021857,
498275106,AS3 Norge AS,"Lysaker Torg 35 - 6. etg, 1366 Lysaker",1366,Oslo,Norway,,Norway,NOK,NO722134790,NO4652783591102,DABANO22,81230472951,,Meridian Trust Bank,NO,Suppliers,,,Within 7 Days,87320154,
935041762,TELIA NORGE AS,Lørenfaret 1A,585,Oslo,Norway,,Norway,NOK,943285602,NO3945602819207,NDEANOKK,81121266783,,Liberty State Bank,NO,Suppliers,,,Within 14 Days,59471036,
126384705,MyNewsdesk AB,ROSENLUNDSGATAN 40,118 53,Oslo,Sweden,,Sweden,NOK,NO152739648,NO3945602819207,NDEANOKK,32204352901,,Summit Financial Trust,NO,Suppliers,,,Within 30 Days,62340158,
874195036,ODA NORWAY AS,Nydalsveien 28,484,Frogner,Norway,,Norway,NOK,NO309587461,NO6087314520589,NDEANOKK,70590827465,,Unity National Bank,NO,Suppliers,,,Within 60 Days,19027483,
320461598,RETRIEVER NORGE AS,Langkaia 1,150,Oslo,Norway,,Norway,NOK,SE865702982,NO6087314520589,NDEANOKK,61018473952,,Patriot Credit Union,NO,Suppliers,,,Within 7 Days,83704192,
785239104,Ekte kommunikasjon AS,c/o Erlend Skaug Ingebrigtsen Mogata,464,Oslo,Norway,,Norway,NOK,NO561039284,NO9517362840250,NDEANOKK,16039284623,,Reliance Trust Bank,NO,Suppliers,,,Within 14 Days,65238417,
604817523,KOMPLETT SERVICES AS,Østre Kullerød 4,3241,Oslo,Norway,,Norway,NOK,NO372580693,NO9517362840250,NDEANOKK,16037715285,,Phoenix Bank Group,NO,Suppliers,,,Within 30 Days,71082943,
CHE-222.261.314,Aurelius,Industriestrasse 10,6312,STEINHAUSEN,Switzerland,,,EUR,CHE-223.261.315,CH3500500124803795117,,,,Apex Community Bank,CH,Suppliers,,,Net 15,,
CHE-293.146.230,Mary's Plants AG,Obere Altstadt 11,6300,Zug,Switzerland,ivan@maryandplants.ch,,CHF,CHE-294.146.231,CH960348131000065637811,ZKBKCHZZ80A,,,Bayside Credit Union,CH,Suppliers,,,Net 30,,
CH-179.140.050,La Chamaca Ltd.,Vörrackerweg 4,8905,Arni,Switzerland,info@la-chamaca.ch,,CHF,CH-180.140.051,CH2709000000151495522,ZKBKCHZZ80A,,,Blue Ridge Bank,CH,Suppliers,,,Net 45,,
Buy Food with Plasti,Plastic-Free Food Shop,Feldstrasse 43,8004,Zürich,Switzerland,info@la-chamaca.ch,,CHF,Buy Food without Plastic,CH640028728710287341Q,ZKBKCHZZ80A,,,bank name,CH,Suppliers,,,Net 15,,
CHE-157.179.842,Honey Blossom by Matilda Gajda,Schweighofstrasse 423,8055,Zurich,Switzerland,info@la-chamaca.ch,,CHF,CHE-158.179.843,CH8604835373054041001,UBSWCHZH80A,,,Prime Federal Bank,CH,Suppliers,,,Net 30,,
flordinand,Florinart,Feldgütliweg 3,8004,Zürich,Switzerland,info@la-chamaca.ch,,CHF,Florinart,CH703000520261566301U,UBSWCHZH80A,,,Colonial Reserve Bank,CH,Suppliers,,,Net 45,,
CHE-105.383.140 MWST,Jucker Farms,Dorfstrasse 25,CH-8607,Seegräben,Switzerland,info@la-chamaca.ch,,CHF,CHE-106.383.141 MWST,CH8500790016603467564,UBSWCHZH80A,,,Peak Community Bank,CH,Suppliers,,,Net 15,,
CHE-383.569.233,the food providor for the office,Effingerstrasse 8B,CH-3011,Bern,Switzerland,info@la-chamaca.ch,,CHF,CHE-384.569.234,CH770022722712155701B,KBBECH22XXX,,,Sunset Reserve Bank,CH,Suppliers,,,Net 30,,
CHE-192.656.315,The Lab Inn,Mönchstrasse 39,CH-3600,Thun,Switzerland,info@la-chamaca.ch,,CHF,CHE-193.656.316,DE81700519950019993000,KBBECH22XXX,,,Sunset Reserve Bank,CH,Suppliers,,,Net 45,,
DE814581710,Highflyer Promotions GmbH,Sonnenfeld 14,84416,Taufkirchen (Vils),Germany,info@la-chamaca.ch,,CHF,DE814581711,CH0209000000876933752,BYLADEM1ERD,,,Sunset Reserve Bank,CH,Suppliers,,,Net 15,,
Echo Pictures,Echo Studios,Echo Studios,8038,Zürich,Switzerland,info@la-chamaca.ch,,CHF,Echo Studios,DE593007001009869868D4,BYLADEM1ERD,,,Coastal National Bank,CH,Suppliers,,,Net 30,,
CHE-183262360,Inwerk® Solutions GmbH,Fiskalvertretung Sandstrasse 30,9050,Appenzell,Switzerland,info@la-chamaca.ch,,EUR,CHE-184262361,CH9880912000003923969,BYLADEM1ERD,,,People's Savings Bank,CH,Suppliers,,,Net 45,,
CHE-285.467.198,Flammkuchen Express Solothurn,Jurablick 6,CH-4626,Niederbuchsiten,Switzerland,info@la-chamaca.ch,,CHF,CHE-286.467.199,CH5431000042294261001,RAIFCH22XXX,,,Paramount Reserve Bank,CH,Suppliers,,,Net 15,,
CHE-100.639.846,Naningo Solutions AG,Theaterstrasse 12,8001,Zurich,Switzerland,info@la-chamaca.ch,,CHF,CHE-101.639.847,CH10007691 91838282002,RAIFCH22XXX,,,Phoenix Bank Group,CH,Suppliers,,,Net 30,,
CHE-105.877.293,Balimpex Solutions AG,Frohburgerstrasse 23,CH-4132,Basel,Switzerland,info@la-chamaca.ch,,CHF,CHE-106.877.294,CH5609000000122604132,BLKBCH22,,,Capital City Bank,CH,Suppliers,,,Net 45,,
Jonathan Panakal,Jonathan Panakale,Avenue de Châtelaine 90,1219,Genève,Switzerland,info@la-chamaca.ch,,CHF,Jonathan Panakale,CH2409000000800148350,BLKBCH22,,,Pathfinder Financial,CH,Suppliers,,,Net 15,,
Intrum,Instru,Eschenstrasse 15,8603,Schwarzenbach,Switzerland,info@la-chamaca.ch,,CHF,Instru,CH7130778205817612002,BLKBCH22,,,Trustwell Bank,CH,Suppliers,,,Net 30,,
CHE-246.194.447,SHL Enterprise Areas AG,Adligenswilerstrasse 23,6002,Luzern,Switzerland,info@la-chamaca.ch,,CHF,CHE-247.194.448,CH09000000800005097,BLKBCH22,,,Atlas Credit Union,CH,Suppliers,,,Net 45,,
CHE115115724,HRA Business Office,Schöntalstrasse 6 Postfach,8022,Zürich,Switzerland,info@la-chamaca.ch,,CHF,CHE115115725,CH4530000018100005459,POFICHBEXXX,,,Atlas Credit Union,CH,Suppliers,,,Net 15,,
Etat de Vaud,Etat de Vaud Finance Department SAGEFI,Avenue de 23,1014,Lausanne,Switzerland,info@la-chamaca.ch,,CHF,Etat Vaudois,AT352050200800003528,POFICHBEXXX,,,Prime Bank Group,CH,Suppliers,,,Net 30,,
ATU68911145,FeelFree Tours Outdoor Experiences GmbH,Platzleweg 6,AT-6433,Oetz,Austria,info@la-chamaca.ch,,EUR,ATU68911146,CH8930000001800296842,SPIMAT21XXX,,,Union Reserve Bank,CH,Suppliers,,,Net 45,,
CHE-105.925.354,FeelFree Tours Outdoor Experiences GmbH,Lerzenstrasse 19,8953,Dietikon,Switzerland,info@la-chamaca.ch,,CHF,CHE-106.925.355,CH823000524320329601M,SPIMAT21XXX,,,Patriot Credit Union,CH,Suppliers,,,Net 15,,
CHE108275802,Presto Catering Services,Route d'Arnier 5,1092,Belmont-sur-Lausanne,Switzerland,info@la-chamaca.ch,,CHF,CHE108275803,CH4880808009645563908,SPIMAT21XXX,,,Mariner Financial,CH,Suppliers,,,Net 30,,
CHE-453973305,Advendo Enterprises AG,Birchstrasse 85,8156,oberhasli,Switzerland,info@la-chamaca.ch,,CHF,CHE-454973306,AT601600000100674018,RAIFCH22E75,,,Inland Empire Bank,CH,Suppliers,,,Net 45,,
ATU74770036,Edelmann GmbH,Dorfstrasse 14B,AT-6175,Kematen in Tirol,Austria,info@la-chamaca.ch,,EUR,ATU74770037,CH7600790016671648056,BTVAAT22,,,Victory Bank Corporation,CH,Suppliers,,,Net 15,,
CHE-103.036.822,News Actuel (Switzerland) AG,Sihlquai 254,8005,Zürich,Switzerland,info@la-chamaca.ch,,CHF,CHE-104.036.823,CH8030005259Q17111901,KBBECH22XXX,,,Progressive Trust Bank,CH,Suppliers,,,Net 30,,
CHE102544381,Micro Mobility AG,Bahnhofstrasse 11,8700,Küsnacht,Switzerland,info@la-chamaca.ch,,CHF,CHE102544382,CH5400761505441002002,KBBECH22XXX,,,Skyline Trust Bank,CH,Suppliers,,,Net 45,,
CHE299287320,Micro Mobility AG,Geroldstrasse 13c,8005,Zürich,Switzerland,info@la-chamaca.ch,,CHF,CHE299287321,CH3000700114804952011,KBAGCH22,,,Sunrise Federal Bank,CH,Suppliers,,,Net 15,,
CHE-455.732.907,Modo Group Solutions GmbH,Breitensteinstrasse 15,8037,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-456.732.908,CH7604835314085031001,ZKBKCHZZ80A,,,Highland Savings Bank,CH,Suppliers,,,Net 30,,
CHE-450.703.502,Kyan Health Solutions AG,Dufourstrasse 40,8702,Zollikon,Switzerland,kontakt@modo.fm,,CHF,CHE-451.703.503,CH8630700110007483786,CRESCHZZ80A,,,Guardian Credit Union,CH,Suppliers,,,Net 45,,
CHE-176.248.136,KV Business School Zurich GmbH,Postfach 1755,8031,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-177.248.137,CH6400700114802758617,CRESCHZZ80A,,,Southern Trust Bank,CH,Suppliers,,,Net 15,,
CHE-399.048.939,Suur Enterprises GmbH,Uetlibergstrasse 67,8045,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-400.048.940,CH020022322313263840W,ZKBKCHZZ80A,,,Sierra Mutual Bank,CH,Suppliers,,,Net 30,,
Jairo N'tango,Jairo N’tongo,Mühlehaldenstrasse 38,8953,Dietikon,Switzerland,kontakt@modo.fm,,CHF,Jairo N’tongo Consulting,CH9431000044431341001,UBSWCHZH80A,,,Evergreen Federal Bank,CH,Suppliers,,,Net 45,,
CHE-107.823.612,ChaesLaube Herbula AG,Herbula AG,8008,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-108.823.613,CH440024324354157201L,UBSWCHZH80A,,,Pioneer Federal Bank,CH,Suppliers,,,Net 15,,
CHE211999657,Gotham Life SA,Avenue de la Gare 47b,1920,Martigny,Switzerland,kontakt@modo.fm,,CHF,CHE212999658,CH1609000000851999165,UBSWCHZH80A,,,Genesis National Bank,CH,Suppliers,,,Net 30,,
BAYLEAF,Bayleaf International,Russenweg 16,8008,Zürich,BosniaHerzegovina,kontakt@modo.fm,,CHF,Bayleaf Solutions,CH1704835017900591001,UBSWCHZH80A,,,Meridian Trust Bank,CH,Suppliers,,,Net 45,,
CHE-100.159.552,St. Gallen School of Business AG,Rosenbergstrasse 37,CH-9000,St.Gallen,Switzerland,kontakt@modo.fm,,CHF,CHE-101.159.553,CH1600778199577292002,CRESCHZZ80A,,,Alliance Federal Bank,CH,Suppliers,,,Net 15,,
CHE-104.885.798,Bowlz by Shinsen Solutions AG,Staffelstrasse 11,8045,Zurich,Switzerland,kontakt@modo.fm,,CHF,CHE-105.885.799,CH3880808007726817855,CRESCHZZ80A,,,Apex Community Bank,CH,Suppliers,,,Net 30,,
CHE-113.710.525,Bedos International GmbH,Schulhausstrasse 16,4535,Hubersdorf,Switzerland,kontakt@modo.fm,,CHF,CHE-114.710.526,CH4900774010393881801,CRESCHZZ80A,,,Bayside Credit Union,CH,Suppliers,,,Net 45,,
SVEN PAULIN,Sven Paulin Consulting,Tschuggenstrasse 5,7260,Davos Dorf,Switzerland,kontakt@modo.fm,,CHF,Sven Paulin Enterprises,CH9404835083548651001,CRESCHZZ80A,,,Blue Ridge Bank,CH,Suppliers,,,Net 15,,
CHE-114.274.366 MWST,Rajapack Solutions GmbH,Salinenstrasse 62,4133,Pratteln,Switzerland,kontakt@modo.fm,,CHF,CHE-115.274.367 MWST,BE79363123907134,CRESCHZZ80A,,,Summit Financial Trust,CH,Suppliers,,,Net 30,,
BE0539854587,BV Sunday International Group,Krommebeekpark 22,8800,Roeselare,Belgium,kontakt@modo.fm,,EUR,BE0539854588,CH2008401016726015411,INGBBRUBEBB,,,Prime Federal Bank,CH,Suppliers,,,Net 45,,
CHE - 102.017.182,Maxam LPP Swiss Enterprises AG,Oberer Graben 4,9000,St. Gallen,Switzerland,kontakt@modo.fm,,CHF,CHE-103.017.183,CH0330808001369690801,INGBBRUBEBB,,,Colonial Reserve Bank,CH,Suppliers,,,Net 15,,
CHE-113.695.446,Marugg + Imsand AG,Gstipfstrasse 7,3902,Brig-Glis,Switzerland,kontakt@modo.fm,,CHF,CHE-114.695.447,CH2431000209823561001,INGBBRUBEBB,,,Peak Community Bank,CH,Suppliers,,,Net 30,,
CHE-443.385.325,The Dream Table,Patrycja Telser 2,CH-8802,Kilchberg ZH,Switzerland,kontakt@modo.fm,,CHF,CHE-444.385.326,CH4909000000607161841,INGBBRUBEBB,,,Sunset Reserve Bank,CH,Suppliers,,,Net 45,,
CHE-335836130,United Waste Solutions,Murbacherstrasse 35 c/o Foodways,4056,Basel,Switzerland,kontakt@modo.fm,,CHF,CHE-336836131,CH5800230230907345251,POFICHBEX,,,Epic Financial Group,CH,Suppliers,,,Net 15,,
CHE102909703,SBB Enterprises AG,Hilfikerstrasse 2,CH-300,Bern 65,Switzerland,kontakt@modo.fm,,CHF,CHE102909704,CH9200700110004220008,POFICHBEX,,,True North Bank,CH,Suppliers,,,Net 30,,
CHE-105829940,Migro AG,"Limmatstrasse 153, Postfach 1776",CH-8031,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-106829941,CH1400700110006738659,ZKBKCHZZ,,,Coastal National Bank,CH,Suppliers,,,Net 45,,
CHE-410.716.527,Poledna RC Solutions AG,Münstergrasse 10,8001,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-411.716.528,CH1130000001300000376,ZKBKCHZZ08A,,,People's Savings Bank,CH,Suppliers,,,Net 15,,
Eidgenössische Steue,Federal Tax Administration,Eigerstrasse 66,3003,Bern,Switzerland,kontakt@modo.fm,,CHF,Federal Tax Administration,CH7600790016671648056,ZKBKCHZZ08A,,,Paramount Reserve Bank,CH,Suppliers,,,Net 30,,
CHE-103036822,NA News Solutions AG,Hardstrasse 202,8005,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE-104036823,CH7500777001527272979,KBBECH22XXX,,,Phoenix Bank Group,CH,Suppliers,,,Net 45,,
Seehotel Waldstätter,Waldstätterhof Hotel Brunnen,Waldstätterquai 7,CH-6440,Brunnen,Switzerland,kontakt@modo.fm,,CHF,Seehotel Waldstätterhof,CH5830000001800038604,KBBECH22XXX,,,Capital City Bank,CH,Suppliers,,,Net 15,,
STADT ZURICH/RECYCLI,Zurich City/ Recycling,juristische Personen 2,8010,zurich,Switzerland,kontakt@modo.fm,,CHF,Zurich City/ Recycling Solutions,CH490029229211170801O,KBBECH22XXX,,,Pathfinder Financial,CH,Suppliers,,,Net 30,,
CHE101459732,UPS Switzerland AG,Binningerstrasse 3,4142,Münchenstein,Switzerland,kontakt@modo.fm,,CHF,CHE101459733,CH4804835167777581001,UBSWCHZH80A,,,Trustwell Bank,CH,Suppliers,,,Net 45,,
CHE109049266,Digitec Galaxus Enterprises AG,Pfingstweidstrasse 61,CH-8005,Zürich,Switzerland,kontakt@modo.fm,,CHF,CHE109049267,CH5100700114804048951,CRESCHZZ80A,,,Atlas Credit Union,CH,Suppliers,,,Net 15,,
Ana Garcia,Ana Garcia Consulting,Bucheggstrasse 7,6318037,Zurich,Switzerland,kontakt@modo.fm,,CHF,Ana Garciade,CH5480808004167394419,ZKBKCHZZ80A,,,Heritage Federal Bank,CH,Suppliers,,,Net 30,,
CHE-188.247.451,Cookinesi Solutions GmbH,Rautistrasse 62,6318037,Zurich,Switzerland,kontakt@modo.fm,,CHF,CHE-189.247.452,DE44200300000030373523,RAIFCH22706,,,Prime Bank Group,CH,Suppliers,,,Net 45,,
DE296745664,Appinio GmbH,Große Theaterstrasse 32,20354,Hamburg,Germany,kontakt@modo.fm,,EUR,DE296745665,CH6931000020332191001,HYVEDEMM300,,,Union Reserve Bank,CH,Suppliers,,,Net 15,,
CHE-116.304.564,DHL Express Logistics AG,St. Jakobsstrasse 223,CH-4052,Basel,Switzerland,kontakt@modo.fm,,CHF,CHE-117.304.565,EE467777000057829433,CRESCHZZ80A,,,Patriot Credit Union,CH,Suppliers,,,Net 30,,
EE102156920,XoloGo OÜ,Kalasadama tn 5,10415,Põhja-Tallinna linnaosa Tallin,Estonia,kontakt@modo.fm,,EUR,EE102156921,CH4209000000800035603,LHVBEE22,,,Mariner Financial,CH,Suppliers,,,Net 45,,
Betreibungsamt,Fabrikstrasse Solutions AG,Fabrikstrasse 4,8031,Zurich,Switzerland,kontakt@modo.fm,,CHF,Debt Collection Office,DE34600501010405708056,LHVBEE22,,,Inland Empire Bank,CH,Suppliers,,,Net 15,,
DE321634300,Mute-Labs Technologies GmbH,Lottumstrasse 10a,D-10119,Berlin,Germany,info@mute-labs.de,,CHF,DE321634301,AT282050607700087188,SOLADEST600,,,Inland Empire Bank,CH,Suppliers,,,Net 30,,
ATU72660845,Walchsee Hotel GmbH,Johannesstrasse 2,AT-6344,Walchsee,Austria,info@mute-labs.de,,EUR,ATU72660846,DE78160400000117670002,SPKUAT22XXX,,,Progressive Trust Bank,CH,Suppliers,,,Net 45,,
DE310293327,Sticker Printing Ltd.,Am Silbergraben 30,14480,Potsdam,Germany,info@mute-labs.de,,EUR,DE310293328,CH3100700110002052380,COBADEFFXX,,,Skyline Trust Bank,CH,Suppliers,,,Net 15,,
CHE-104056299,Navetta Printing GmbH,Birmensdorferstrasse 33,8902,Urdorf,Switzerland,info@mute-labs.de,,CHF,CHE-105056300,CH8108726000030502011,ZKBKCHZZ80A,,,Skyline Trust Bank,CH,Suppliers,,,Net 30,,
CHE-112.423.282,Apple Retail Group Switzerland GmbH,Talstrasse 84,Zürich,8001,Switzerland,info@mute-labs.de,,CHF,CHE-113.423.283,CH7181487000040593618,BOFACH2X,,,Highland Savings Bank,CH,Suppliers,,,Net 45,,
CHE-112848664,Druckfabrik Zurich GmbH,Lamgstrasse 22,8004,Zurich,Switzerland,info@mute-labs.de,,CHF,CHE-113848665,CH323000523082369601I,RAIFCH22E87,,,Guardian Credit Union,CH,Suppliers,,,Net 15,,
CHE-411.870.734,BFS Building Services AG,Unterrohrstrasse 4,8952,Schlieren,Switzerland,info@mute-labs.de,,CHF,CHE-412.870.735,CH9331000051134491002,UBSWCHZH80A,,,Southern Trust Bank,CH,Suppliers,,,Net 30,,
CHE-337.962.596,AXA Insurance Solutions AG,Zurich City,8050,Zurich,Switzerland,info@mute-labs.de,,CHF,CHE-338.962.597,CH520020620644771901F,CRESCHZZ80A,,,Sierra Mutual Bank,CH,Suppliers,,,Net 45,,
CHE-112278910,Concept Communications GmbH,Hardturmstrasse 77,8005,Zürich,Switzerland,contact@contcept.ch,,CHF,CHE-113278911,CH65 0483 5281 7309 0100 1,UBSWCHZH80A,,,Evergreen Federal Bank,CH,Suppliers,,,Net 15,,
CHE-280.562.292,Mondays Digital Solutions AG,In der Hinterzelg 3,8700,Küsnacht,Switzerland,contact@contcept.ch,,CHF,CHE-281.562.293,CH2400779000257550102,CRESCHZZ80A,,,Pioneer Federal Bank,CH,Suppliers,,,Net 30,,
CHE332767389,PressRelations Services,Riedenmatt 5 Postfach 229,6371,Stans,Switzerland,contact@contcept.ch,,CHF,CHE332767390,CH6304835072918071001,NIKACH22,,,Genesis National Bank,CH,Suppliers,,,Net 45,,
CHE443545563,JobCloud Solutions AG,Albisriederstrasse 254,8047,Zürich,Switzerland,contact@contcept.ch,,CHF,CHE443545564,CH6030000001300054008,CRESCHZZ80A,,,Meridian Trust Bank,CH,Suppliers,,,Net 15,,
CHE-105934790,REKA Swiss Travel Kasse,Neuengasse 16,CH-3001,Postfach,Switzerland,contact@contcept.ch,,CHF,CHE-106934791,CH4130700110003142682,CRESCHZZ80A,,,Alliance Federal Bank,CH,Suppliers,,,Net 30,,
KANTON ZURICH,Cantonal Zurich Tax Office,"Bändliweg 22, 8091",8090,Zürich,Switzerland,contact@contcept.ch,,CHF,Cantonal Zurich Tax Office,CH973000522810925900D,ZKBKCHZZ80A,,,Grand Savings,CH,Suppliers,,,Net 45,,
Salt Mobile SA,Salt Mobile Group,Rue du Caudray 5,CH-1020,Renens 1,Switzerland,contact@contcept.ch,,CHF,Salt Mobile Group,CH5731000128860881001,ZKBKCHZZ80A,,,Apex Community Bank,CH,Suppliers,,,Net 30,,
CHE101377666,Deloitte Consulting AG,Pfingstweidstrasse 12,8005,Zürich,Switzerland,contact@contcept.ch,,CHF,CHE101377667,CH8630000002800000527,CRESCHZZ80A,,,Bayside Credit Union,CH,Suppliers,,,Net 45,,
CHE337962596,SVA Zurich Social Security,Röntgenstrasse 18,8087,Zurich,Switzerland,contact@contcept.ch,,CHF,CHE338962597,CH1009000000154071178,CRESCHZZ80A,,,Blue Ridge Bank,CH,Suppliers,,,Net 15,,
078 798 05 01,Mona The Foodie Consulting,Chemin Vert 30,1804,Corsier-sur-Vevey,Switzerland,contact@contcept.ch,,CHF,078 798 05 02,CH8530700110006103009,POFICHBEXXX,,,Summit Financial Trust,CH,Suppliers,,,Net 30,,
CHE116041896,School of Management and Law,Theaterstrasse 18,CH8401,Wintherthur,Switzerland,contact@contcept.ch,,CHF,CHE116041897,CH3480808009146353660,ZKBKCHZZ80A,,,Summit Financial Trust,CH,Suppliers,,,Net 45,,
CHE-134.880.417,Littler Switzerland Legal Group (formerly LEL Lawyers Ltd.),Nüschelerstrasse 32,8001,Zürich,Switzerland,contact@contcept.ch,,CHF,CHE-135.880.418,CH5231000177949771001,RAIFCH22XXX,,,Colonial Reserve Bank,CH,Suppliers,,,Net 30,,
CHE324676158,Findea Consulting AG,Neuwiesenstrasse 16,8400,Winterthur,Switzerland,contact@contcept.ch,,CHF,CHE324676159,CH3230000001876930778,RAIFCH22XXX,,,Peak Community Bank,CH,Suppliers,,,Net 45,,
CHE101654423,Swisscom Enterprises AG,Alte Tiefenstrasse 7,3050,Bern,Switzerland,contact@contcept.ch,,CHF,CHE101654424,CH2300700114802361849,RAIFCH22XXX,,,Sunset Reserve Bank,CH,Suppliers,,,Net 15,,
CHE-102.325.991,Gebr. Iseli Construction AG,Josefstrasse 226,8005,Zürich,Switzerland,accounting@iselihof.ch,,CHF,CHE-103.325.992,CH1030000001155469327,RAIFCH22XXX,,,Epic Financial Group,CH,Suppliers,,,Net 30,,
CHE102002341,HomeGate Solutions AG,Werdstrasse 22,8021,Zürich,Switzerland,info@homegate.ch,,CHF,CHE102002342,CH9730000001156819941,RAIFCH22XXX,,,True North Bank,CH,Suppliers,,,Net 45,,
CHE-108.954.978,ewz Solutions,Tramstrasse 36,8050,Zurich,Switzerland,info@homegate.ch,,CHF,CHE-109.954.979,CH6830700114807924191,RAIFCH22XXX,,,Coastal National Bank,CH,Suppliers,,,Net 15,,
CHE-396842705,June Corporate Communications AG,Wolfbachstrasse 20,8032,Zürich,Switzerland,info@homegate.ch,,CHF,CHE-397842706,AT6830700114807924190,RAIFCH22XXX,,,People's Savings Bank,CH,Suppliers,,,Net 30,,
